gene,protein,cluster,n_cells,rho_obs,rho_null_mean,z_score,p_value,fdr_padj
GENE_15775,CD3,2,938,-0.10222816114881857,-0.0015370288808407104,-2.9822239582190657,0.002861625787585849,0.0031622351258024147
CLEC9A,CD161,1,2427,0.06056067735983921,-0.00016962295996373404,2.9817171434761263,0.0028663669393150485,0.003165859917174164
GENE_15999,CD56,5,86,0.3269725961601717,-0.002272137649279786,2.98082900263046,0.002874692619021455,0.003173438056759803
GENE_01610,TIGIT,4,932,0.09744335695220668,-0.0012858320751926253,2.979398399165959,0.002888149924564833,0.0031866705124908314
MS4A1,IgM,3,171,0.22849928063186134,0.0029220467841264636,2.976830182267889,0.0029124528217459203,0.0032118500074928293
GENE_07427,CD19,2,938,0.09915330510138974,0.0003581160955857111,2.976312621129662,0.0029173730146606195,0.0032156395334534908
CD14,CD45RO,4,932,-0.09940325152158311,0.000621313006651228,-2.9760726941118967,0.0029196564523889888,0.0032165203519709906
CST3,CD3,3,171,-0.23082607305922054,-0.0031978267899964922,-2.975327293288108,0.0029267610043163987,0.003222708890423596
NCAM1,CD3,1,2427,-0.060142798687665505,-0.0003107793970923293,-2.974632935733549,0.0029333932436198047,0.003228371335156992
GENE_03881,CD161,2,938,0.09458269842498819,-0.0002588060324355275,2.9708756498815556,0.0029695199124915635,0.0032664719037407202
CST3,CD3,5,86,-0.33101484556571775,0.0009116734356403139,-2.9701713204612084,0.002976337121109023,0.003272309762274608
CD3D,HLA-DR,5,86,-0.3166625838032333,0.0035257516683673802,-2.967184844053164,0.0030054021671569713,0.003302589501130404
NCAM1,CD3,4,932,0.09872388324224605,-7.35762472836806e-05,2.9636493017815826,0.003040145422617539,0.0033390750789722284
GENE_17563,CD161,2,938,0.09396127778855788,0.001118756700801764,2.962450133298189,0.0030520124169876265,0.0033504107941297804
GENE_14730,IgM,2,938,0.10147369300570848,0.0023131044040219607,2.9598336709532678,0.0030780517607345496,0.003377285147094567
GENE_13647,CD38,1,2427,-0.05864870654956548,0.0007021565652425986,-2.9587908817897492,0.003088486063429139,0.0033870188762403566
GENE_07427,CD8a,2,938,0.09355453250044014,-0.0010820081559199607,2.9532254812456125,0.003144721701530196,0.0034462656213490993
GENE_18936,CD8a,2,938,0.09390013876435416,-0.000912255337746411,2.9531303064241987,0.003145691462403562,0.0034462656213490993
GENE_10754,CD19,2,938,0.10272754110393903,0.0011741277511952176,2.9524132689242726,0.0031530063110108393,0.003452533944396407
GENE_15775,CD45RA,2,938,-0.098024592012439,-0.0009094860089217987,-2.9508392550964895,0.0031691179972530782,0.0034684235858825356
LYZ,CD25,3,171,-0.2246773542021916,0.0011019243979142022,-2.94926609476687,0.0031852958933663938,0.0034843696117743436
GENE_02691,CD56,5,86,0.33141097244899065,0.0012551254945589636,2.9460064437615534,0.0032190569402336987,0.0035195239099326064
LYZ,CD3,3,171,-0.22263926295906805,-0.0015501916442065289,-2.9427312003546753,0.00325330759436146,0.0035551777897031185
GENE_08030,TIGIT,4,932,0.095877126911875,-0.0009023642864696838,2.9424937126952857,0.0032558039708911386,0.0035561125024803917
GENE_04573,CD161,2,938,0.09497872867810037,0.0007091485586061062,2.9403035338023877,0.0032789086637747657,0.0035795441180856004
GENE_15802,PD-1,2,938,0.09601464247335595,0.00243605967698932,2.9342624912072965,0.0033434132541034865,0.003648125136778578
GENE_07293,CD4,4,932,0.09744839297708087,-0.00022623261850391956,2.9336952883827587,0.0033495286508105895,0.0036529585235563905
GENE_01376,CD25,2,938,-0.0968072942437461,-0.0005154303246618679,-2.9278729335233433,0.0034128949200423983,0.003720192802682031
GENE_01041,TIGIT,4,932,0.09497448187222164,-0.0011846534655881097,2.927655459177406,0.0034152827571048987,0.0037209239490428934
MS4A1,HLA-DR,0,3446,-0.0499356930258664,-0.00036177310614901375,-2.9257587679921837,0.0034361727175605365,0.003741323053079764
GENE_19667,TIGIT,4,932,0.09517794615807153,-0.0007784327972328588,2.9256423013224193,0.0034374592518144026,0.003741323053079764
CD14,CD3,3,171,-0.22499168216804064,-0.002301394592068045,-2.9219241652659553,0.0034787623105829108,0.0037843764693941606
CLEC9A,CD38,1,2427,-0.05770719461435473,0.0009326517167398543,-2.919427299979712,0.003506751786361846,0.0038129107481415557
GENE_05044,PD-1,2,938,0.09410696667808081,0.0016227472796796517,2.919065652485793,0.0035108227456032873,0.003815422713000162
GENE_08439,CD3,2,938,-0.09656070863129196,-0.0008322157181665048,-2.9183258907468983,0.00351916342332829,0.0038225699941616064
CD14,CD8a,4,932,-0.09456962750189123,-9.33572391423989e-05,-2.914442685406376,0.0035632423103442576,0.0038685100633847726
GENE_16867,CD161,1,2427,0.05885113587382138,0.00014781463029697744,2.9082223191169434,0.00363489826823683,0.003944328766784783
GENE_02320,PD-1,0,3446,0.051046230242217265,0.0002297815843544505,2.9061208170157338,0.0036594012400765316,0.003968930173796719
GENE_10288,CD8a,2,938,0.09261960403634402,-0.0015452324848415568,2.9048704310493165,0.0036740515908284485,0.003982826311818534
GENE_01202,IgM,2,938,0.09800287725898249,0.0019178575547245536,2.9026241705985933,0.0037005042875054217,0.004009496395512125
GENE_03621,CD14,2,938,0.09716998886436538,0.0006902687767777906,2.900934959415819,0.003720510926152516,0.00402915900898176
NKG7,CD14,3,171,0.22097268578248216,-0.0035873188799445976,2.8977462032779617,0.0037585460511997213,0.004068316330144753
GENE_12283,CD56,5,86,0.3148297104558695,-0.0006149439589401388,2.896950169194495,0.0037680960171570166,0.004076617108926238
GENE_09438,PD-1,0,3446,0.050094150335805734,0.00013683537474707636,2.896397747341103,0.003774736340859281,0.004081763298723584
GENE_07495,CD14,3,171,0.22524891046931136,-0.0034678311920440406,2.893267158817873,0.003812568536922694,0.004120616468584278
GENE_12604,PD-1,2,938,0.09360662231261194,0.0006397683098623225,2.891444996588692,0.0038347471165000287,0.004142520937914039
GENE_05044,CD3,2,938,-0.09649711189354535,-0.0017695352765211378,-2.8845878846179773,0.003919263481543438,0.004231710993774106
GENE_05821,CD45RA,2,938,-0.09404125283590464,-0.0009937961146799631,-2.884068867004027,0.003925728924077285,0.004236580965376234
GENE_08103,CD56,5,86,0.313244654431906,-0.0007433306411494979,2.8799435385947243,0.003977463940964294,0.004290275938312407
GENE_07495,CD16,3,171,0.21809378832994236,-0.0029214264068279957,2.8793635112142946,0.0039847873933039875,0.004296036955865543
CD3E,CD45RA,2,938,-0.09116005523134775,0.0005711402654838417,-2.8782605835345967,0.003998746792583672,0.00430894296346535
GENE_03881,CD19,2,938,0.09853783907352438,0.001323035946837004,2.87668892121461,0.004018715532809025,0.00432830842922324
GENE_07293,CD16,4,932,0.09520997960907761,0.0015523381785698086,2.8764804036879235,0.004021371641354915,0.0043290175592727775
GENE_16139,CD45RO,0,3446,0.04896569703123857,-0.00033990481934016015,2.87176885505243,0.004081814056786396,0.0043919022150229
CD3G,IgM,3,171,-0.2142709281990185,0.0044211099245574145,-2.871151118357666,0.00408979957630484,0.0043983105120856516
PF4,CD16,3,171,0.21954597613728152,-0.0047068167269164575,2.8699636827197907,0.004105189461876353,0.0044126714106577656
GENE_01844,CD8a,2,938,0.09245621031653944,-0.0009083842182405647,2.8664843313428716,0.004150587050280573,0.004459257381238473
GENE_15775,CD8a,2,938,0.0926781141890944,-0.001927245091046303,2.8638482791487574,0.004185284266246661,0.004494306741802038
GENE_15802,CD45RA,2,938,-0.09360653128392687,0.0002468330675068545,-2.863470689031464,0.0041902758095003646,0.0044974381769129716
GZMA,HLA-DR,5,86,-0.3014626864794004,0.0013577427950496506,-2.862433872856822,0.004204009761486833,0.004509945125317805
CD14,CD45RA,1,2427,0.06131764012367828,0.0008636601683047047,2.859772621873933,0.004239448532861286,0.004545712504062547
GENE_02134,PD-1,2,938,0.09112269570404978,0.0009032810198889282,2.8590351931901137,0.00424931639117476,0.004554039871254058
MS4A1,CD25,2,938,-0.09637690680406695,-0.0006628368470219224,-2.8579515035167593,0.004263855522823548,0.004567362786929624
GENE_04161,PD-1,0,3446,0.04855004507635826,-0.00039082374309842594,2.854093676835165,0.0043159802703081765,0.004620913658971254
CD3E,CD14,3,171,-0.21947518417947282,-0.0029788137937738,-2.8449127280448385,0.004442359258333226,0.0047538728458311605
GENE_00617,CD161,1,2427,0.055811970642691826,-0.0006489407475644421,2.8436385051561217,0.004460161938339829,0.00477056807521343
CD3D,CD45RO,5,86,0.30774530203155276,-0.006488327452398845,2.8417149859157846,0.004487158673105051,0.0047970758976905005
GENE_14730,CD14,2,938,0.09274688126501815,0.0005205126204351976,2.837993412047359,0.004539811963344804,0.004850972645250587
CD19,HLA-DR,0,3446,-0.048627039915217926,-0.0005857561306929475,-2.837505122327764,0.004546761723737383,0.004856004265815135
FCER1A,CD14,3,171,0.21738095614414882,-0.00152166429224307,2.8332379050651797,0.004607907780578891,0.0049188848081352
GENE_17448,CD14,3,171,0.215676492794031,-0.001238298206780859,2.8329232683966086,0.004612445635476513,0.004921304624361204
GENE_14730,CD16,3,171,0.21903312504972958,-0.002914883330452195,2.829654162643997,0.004659834422150086,0.004969419878346081
CD79A,CD19,3,171,0.21600862890607408,-0.0010715950012360606,2.8258380180495575,0.004715710416026895,0.005026534417870281
PPBP,PD-1,0,3446,0.04914069514639719,0.0008101275356935535,2.825637032351466,0.004718669992368343,0.005027216260305899
GENE_13759,CD14,3,171,0.2149476631132003,-0.004188888362028616,2.8234429471733535,0.004751088109376344,0.005059266797552106
GENE_00483,CD161,1,2427,0.055664829552450584,-0.00043058527075620135,2.822266621315431,0.004768551481444443,0.005075368890122843
LYZ,CD4,3,171,-0.22063477981653784,0.0010402655362185284,-2.821313319075668,0.004782746507025347,0.00508797824286889
GENE_03881,PD-1,2,938,0.09099691680374147,0.0012472917445363835,2.8128942081838484,0.004909780134094204,0.005220556207351394
GENE_19860,CD8a,2,938,0.09164655505932025,-0.0009363307787397702,2.8112244091353302,0.004935335038208831,0.005245154991563775
CD79A,HLA-DR,0,3446,-0.04838992209115929,-0.0006592698493546008,-2.808300790530203,0.004980368488145316,0.005290420840103382
GENE_10890,CD8a,2,938,0.09144381889356379,-0.0009811256196629577,2.8053513317300265,0.005026176171997404,0.005336464362919341
GENE_11527,CD56,1,2427,0.05571724066567886,8.38658404694437e-05,2.8043536719716338,0.005041756708081216,0.005350385301866795
CD19,CD3,3,171,-0.2123459224424587,-0.0009978928371968327,-2.799531013548288,0.005117690016593276,0.005428308500223998
PPBP,CD161,2,938,0.08977537769785378,0.00046930426860785176,2.7992457733518803,0.005122213365380109,0.00543044831838488
GENE_01041,CD16,4,932,0.09031335824666066,0.00091438784295332,2.7984729569756626,0.005134486877055152,0.005439046545862313
NKG7,TIGIT,1,2427,0.056988960053846884,0.0007100542140694777,2.7984190848573793,0.005135343439240559,0.005439046545862313
GENE_19896,CD45RO,3,171,-0.21507474776328167,-0.0002224185586008195,-2.796275693496644,0.005169528145122285,0.005472578158514895
GENE_00658,CD161,2,938,0.08924713801635366,0.0008192505811005969,2.79557385742432,0.005180766258414408,0.00548179711034376
CD8B,CD16,4,932,0.09038127597094615,0.0016969734477520096,2.7943689251625083,0.005200111667803193,0.00549958125140533
GENE_14730,CD19,2,938,0.09770523538263465,0.0019332254796828028,2.793453621164735,0.005214850638178185,0.005512478698991281
CD8A,CD4,5,86,-0.30661949116150594,0.0036160604556836036,-2.7890057826984473,0.005287012100455126,0.005586033750212705
LYZ,CD45RO,3,171,-0.21040951521101997,0.0012326178990964792,-2.7884912109355646,0.005295418427645386,0.0055921889535611845
GENE_15802,CD3,2,938,-0.09511051245064346,-0.002159527982433908,-2.7862695075539023,0.005331852153339588,0.005627921878366725
GENE_12715,CD14,5,86,0.2957177238844535,-0.0011291023203392368,2.7859853531178875,0.005336528295850377,0.005630115295573402
GENE_08530,TIGIT,4,932,0.09071237930797597,-0.0005490708513923949,2.7852804107229567,0.005348145064192621,0.005639625476450322
CD3G,CD19,3,171,-0.21342128962424206,0.0026009320859446423,-2.784102527166751,0.00536760641054161,0.0056573944998266875
GENE_09573,CD161,1,2427,0.055620062680890474,0.00017440381782033563,2.78322947233944,0.005382072525566689,0.005669883890570255
GENE_17046,CD16,0,3446,0.04760129446462124,8.345623604736724e-05,2.781189683405475,0.005416008185131489,0.005702861874237093
CD8B,CD19,5,86,-0.2932594841447035,-1.7127327725410527e-05,-2.7803925606713626,0.0054293222083282395,0.005714104529114763
GENE_10222,IgM,2,938,0.09419529385571708,0.001822954535763974,2.7770681978576386,0.005485166861297167,0.005770076013801437
GENE_17934,CD4,4,932,0.09323149883545893,0.0010917147402056116,2.776774901476398,0.005490118634141019,0.005772482814256956
GENE_15775,IgM,2,938,0.09276635142218523,0.0018872045332533598,2.775614212305649,0.0055097543497981735,0.005789502386181963
CLEC9A,HLA-DR,1,2427,-0.05715642878248981,-0.0003412468267689572,-2.775502413908581,0.005511649018317208,0.005789502386181963
CD3G,CD14,3,171,-0.21169681133052212,-0.0026704500421568206,-2.773231282615705,0.005550265830698159,0.005827241305776604
FCER1A,CD19,2,938,0.09430904958719853,0.00023111487534494224,2.772855214277315,0.00555668375748925,0.0058311543353410196
NKG7,CD56,5,86,0.30241103408317604,0.0013285789457103817,2.7717622895967082,0.005575373477621798,0.0058479352981638125
GENE_05636,CD161,1,2427,0.05502396022345423,-0.0006752992254919545,2.7692708272032984,0.005618191303032757,0.005889995429933229
FCER1A,CD161,1,2427,0.05533535213166708,-0.0008471062700046491,2.768967116855913,0.0056234310498240936,0.0058915284504296745
CD79A,CD45RO,5,86,-0.3040187091115801,-0.002105861746740409,-2.7688709502993043,0.0056250910770369155,0.0058915284504296745
GENE_08030,CD14,5,86,0.29024649561369026,-0.0035610863497251557,2.768524671050064,0.00563107221249286,0.005894943712305327
GENE_09688,PD-1,0,3446,0.048517837109115086,0.0005429177050873018,2.762901265848868,0.005729009364168305,0.005994574259851625
GENE_05044,CD19,2,938,0.09360105544551543,0.0018663271008533373,2.7572109902957154,0.005829672194056666,0.0060969592878961365
CD3G,CD45RA,2,938,-0.08703111355615965,0.0012711488909812664,-2.7537665033318013,0.005891378309390136,0.006158522333067257
GENE_04803,TIGIT,4,932,0.09086547874380489,-0.0010411690407727187,2.752139047557209,0.005920737571805794,0.006186228697253209
CD79A,CD25,2,938,-0.09171112036484233,-0.00014198424765449658,-2.750295512545435,0.005954154129820837,0.006218145541841809
GENE_14594,CD16,4,932,0.08955903330311116,0.0027775160385156684,2.7467331987197996,0.006019207765579793,0.006283055504822452
MS4A1,CD38,2,938,0.09055989975234287,0.0023000518579475897,2.7450434537399255,0.006050288587559738,0.006312458049707247
CST3,CD45RO,4,932,-0.08916091659551466,0.0004629178988712617,-2.7448564994509685,0.006053736254016209,0.006313015621969743
NCAM1,CD14,1,2427,-0.054325083035129965,0.0002764749161503102,-2.743382797930141,0.006080975136927632,0.006338370909919277
NCAM1,TIGIT,4,932,0.09356885876079504,-0.0003032501289548151,2.7314829380550294,0.006305000553195027,0.006566268559433302
GENE_07154,PD-1,0,3446,0.04733874636034251,0.0005035277265070248,2.73144751870344,0.00630567829819137,0.006566268559433302
GENE_10288,CD45RA,2,938,-0.08877212414031022,-0.0003716945163183934,-2.7288257680568555,0.006356027612936636,0.006615519614425403
GENE_07686,CD19,2,938,0.09417460255508488,0.0009205101600459306,2.726696540956396,0.006397184189564576,0.0066551599322066425
CD3D,CD25,5,86,0.2937513032300689,0.001033791327509479,2.721819405566453,0.0064923611190959955,0.006750934042745212
CD3G,CD19,5,86,-0.2934368798785192,0.0036323311297304004,-2.721346564685205,0.006501655970767754,0.006755711792872223
GENE_00658,CD8a,2,938,0.08576176811057795,-0.0013106991228589214,2.7212685365876683,0.006503190955206026,0.006755711792872223
CD3E,CD25,3,171,0.20812755068811414,-0.0002462638075326455,2.718839464578628,0.006551139474063449,0.006802261255532101
GENE_04803,CD16,4,932,0.08781303154394574,0.0016937313592813618,2.7161051771627216,0.006605492966360091,0.006855413437788466
GENE_17934,TIGIT,4,932,0.08634449828116313,-0.00026805616566663446,2.715708978779251,0.006613402336222099,0.0068603364588766345
GENE_17563,CD3,2,938,-0.09183167581769898,-0.0016978219395441987,-2.714209988944635,0.0066434040186482855,0.006888161008809012
GENE_19860,CD3,2,938,-0.0915652035931986,-0.001872240260505893,-2.713217495153586,0.006663335660830757,0.006905522896709828
GENE_11619,CD14,3,171,0.2068261542748101,-0.0013519075950544455,2.71185713840577,0.006690742211190095,0.006930611076314023
GENE_01202,CD3,2,938,-0.09095909291593268,-0.0014271803636538003,-2.7115593150396373,0.006696755840814298,0.006933525994765688
GENE_02017,CD45RO,0,3446,0.0455348811510608,6.265924940565123e-05,2.706833660827961,0.006792828332587961,0.0070296365791395
GENE_12604,CD45RA,2,938,-0.09049361602557578,-0.0011406558858596324,-2.7048786142460557,0.006832935306604167,0.0070677664961390115
GENE_17563,CD19,2,938,0.09130725166800073,0.0008960506777279578,2.7041516953655655,0.006847901929256202,0.007079868072852191
GENE_10609,CD45RO,0,3446,0.045728998822895085,-0.0004975965116605799,2.703089546639758,0.006869823605889963,0.007099145328547234
GENE_00820,CD3,2,938,-0.09120813763719925,-0.001990903914679591,-2.7027298088011786,0.006877262512361397,0.007103445121204551
GENE_18238,CD56,5,86,0.29094739030739575,-0.0008529265506935186,2.700724504733741,0.006918862333630256,0.007143008421618278
GENE_18390,CD14,3,171,0.20561805402936287,-0.0015037220870884333,2.6986650542652524,0.006961820564597273,0.007183935792134424
GENE_05821,PD-1,2,938,0.08832447798460376,0.0016139135854661927,2.697621518769522,0.006983679069298385,0.007203061657862732
